"","X1","age","sex","education","pes19_votechoice2019","vote_liberal","vote_conservative","vote_bloc","vote_ndp","vote_green","vote_ppc","vote_other","vote_spoil","age_cat"
"699",731,30,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"700",732,31,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"701",733,34,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"702",734,73,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"703",735,31,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"704",736,63,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"705",737,67,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"706",738,61,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"707",739,52,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"708",740,56,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"709",741,67,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"710",742,32,"Male","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"711",743,64,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"712",744,65,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"713",745,69,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"714",746,77,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"715",747,79,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"716",749,60,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"717",750,66,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"718",751,69,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"719",752,75,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"720",753,59,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"721",754,69,"Male","Graduate Degree","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"722",755,64,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"723",756,73,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"724",757,47,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"725",759,27,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"726",760,64,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"727",761,67,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"728",762,61,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"729",763,67,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"730",764,65,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"731",765,79,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"732",766,58,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"733",767,51,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"734",768,34,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"735",769,68,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"736",770,23,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"737",771,34,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"738",772,29,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"739",773,26,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"740",774,32,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"741",775,51,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"742",776,53,"Female","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"743",777,32,"Female","High School","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"744",778,41,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"745",779,33,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"746",780,54,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"747",781,55,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"748",782,35,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"749",783,50,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"750",784,51,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"751",785,44,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"752",786,59,"Male","Graduate Degree","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"753",787,40,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"754",788,41,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"755",789,24,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[18,30)"
"756",790,51,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"757",791,49,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"758",792,44,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"759",793,32,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"760",794,29,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"761",795,49,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"762",797,53,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"763",798,34,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"764",799,54,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"765",800,52,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"766",801,25,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"767",802,34,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"768",803,36,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"769",804,29,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"770",805,49,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"771",806,52,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"772",807,38,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"773",808,56,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"774",809,23,"Male","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"775",810,19,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"776",811,22,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"777",812,27,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"778",813,46,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"779",814,28,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"780",815,51,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"781",816,55,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"782",817,24,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"783",818,25,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"784",819,34,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"785",820,30,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"786",821,36,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"787",822,55,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"788",823,47,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"789",824,45,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"790",825,51,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"791",826,23,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"792",827,55,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"793",828,44,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"794",829,42,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"795",830,30,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"796",831,53,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"797",832,51,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"798",833,32,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"799",834,33,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"800",835,31,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"801",836,41,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"802",837,29,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"803",838,30,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"804",839,33,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"805",840,33,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"806",841,50,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"807",842,33,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"808",843,28,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"809",844,28,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"810",845,35,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"811",846,36,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"812",847,25,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"813",848,54,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"814",849,38,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"815",850,34,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"816",851,30,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"817",852,40,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"818",853,30,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"819",854,36,"Male","Below Bachelors","People's Party",0,0,0,0,0,1,0,0,"[30,50)"
"820",855,31,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"821",856,49,"Male","High School","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"822",857,49,"Female","Below Bachelors","Another party (specify)",0,0,0,0,0,0,1,0,"[30,50)"
"823",858,48,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"824",859,30,"Female","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"825",860,43,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"826",861,32,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"827",862,33,"Male","Below Bachelors","I spoiled my vote",0,0,0,0,0,0,0,1,"[30,50)"
"828",863,23,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"829",864,27,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"830",865,34,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"831",866,28,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"832",867,29,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"833",868,34,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"834",869,34,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"835",870,29,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"836",871,26,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"837",872,33,"Female","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"838",873,34,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"839",874,26,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"840",875,24,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"841",876,57,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"842",877,36,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"843",878,51,"Female","Below High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"844",879,75,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"845",880,53,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"846",881,38,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"847",882,83,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"848",883,61,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"849",884,77,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"850",885,65,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"851",886,40,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"852",887,28,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"853",888,57,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"854",889,50,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"855",890,54,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"856",891,63,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"857",892,54,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"858",893,67,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"859",894,59,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"860",895,70,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"861",896,60,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"862",897,71,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"863",898,47,"Male","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"864",899,69,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"865",900,49,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"866",901,37,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"867",902,47,"Male","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"868",903,64,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"869",904,74,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"870",905,45,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"871",906,41,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"872",907,57,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"873",908,62,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"874",909,51,"Female","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"875",910,43,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"876",911,54,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"877",912,41,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"878",913,52,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"879",914,71,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"880",915,73,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"881",916,61,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"882",917,65,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"883",918,63,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"884",919,62,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"885",920,59,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"886",921,66,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"887",922,63,"Male","Bachelors","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"888",923,58,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"889",924,63,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"890",925,57,"Male","High School","Another party (specify)",0,0,0,0,0,0,1,0,"[50,65)"
"891",926,72,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"892",927,62,"Male","Below High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"893",928,73,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"894",929,33,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"895",930,57,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"896",931,67,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"897",932,32,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"898",933,39,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"899",934,57,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"900",935,65,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"901",936,59,"Female","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"902",937,35,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"903",938,75,"Male","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"904",939,68,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"905",940,24,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"906",941,68,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"907",942,33,"Male","Graduate Degree","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"908",943,60,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"909",944,61,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"910",945,42,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[30,50)"
"911",946,28,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"912",947,29,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[18,30)"
"913",948,40,"Female","High School","Green Party",0,0,0,0,1,0,0,0,"[30,50)"
"914",949,72,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"915",950,61,"Female","Graduate Degree","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"916",951,60,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"917",952,71,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"918",953,44,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"919",955,69,"Female","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"920",956,47,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"921",957,61,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"922",958,73,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"923",959,56,"Male","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"924",960,42,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"925",961,67,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"926",962,59,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"927",963,39,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"928",964,55,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"929",965,68,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"930",966,66,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"931",967,65,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"932",968,64,"Female","Below Bachelors","Green Party",0,0,0,0,1,0,0,0,"[50,65)"
"933",969,70,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"934",970,76,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"935",971,70,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"936",972,73,"Female","Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[65,Inf)"
"937",973,66,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"938",974,51,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"939",975,66,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"940",976,47,"Male","High School","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"941",977,68,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"942",978,69,"Male","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"943",979,32,"Male","Below Bachelors","Bloc Qu̩b̩cois",0,0,1,0,0,0,0,0,"[30,50)"
"944",980,51,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"945",981,49,"Male","Graduate Degree","People's Party",0,0,0,0,0,1,0,0,"[30,50)"
"946",982,66,"Male","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"947",983,73,"Male","Below High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"948",984,79,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"949",985,64,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"950",986,44,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"951",988,66,"Female","High School","Green Party",0,0,0,0,1,0,0,0,"[65,Inf)"
"952",989,48,"Male","Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"953",990,52,"Male","Graduate Degree","People's Party",0,0,0,0,0,1,0,0,"[50,65)"
"954",991,28,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"955",992,59,"Male","Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"956",993,32,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"957",994,63,"Male","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"958",995,51,"Female","Graduate Degree","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"959",996,62,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"960",997,55,"Male","Below Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"961",998,19,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[18,30)"
"962",999,73,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"963",1000,59,"Female","Graduate Degree","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"964",1001,37,"Female","High School","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"965",1002,56,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"966",1003,59,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"967",1004,21,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[18,30)"
"968",1005,73,"Male","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"969",1006,68,"Female","Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"970",1007,64,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"971",1008,67,"Female","High School","NDP",0,0,0,1,0,0,0,0,"[65,Inf)"
"972",1009,66,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"973",1010,45,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"974",1011,64,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[50,65)"
"975",1012,37,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[30,50)"
"976",1013,59,"Male","High School","NDP",0,0,0,1,0,0,0,0,"[50,65)"
"977",1014,59,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"978",1015,68,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[65,Inf)"
"979",1016,40,"Female","Below High School","People's Party",0,0,0,0,0,1,0,0,"[30,50)"
"980",1017,81,"Male","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"981",1018,62,"Female","High School","Conservative Party",0,1,0,0,0,0,0,0,"[50,65)"
"982",1019,67,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"983",1020,65,"Female","Below Bachelors","Liberal Party",1,0,0,0,0,0,0,0,"[65,Inf)"
"984",1021,49,"Female","Below Bachelors","Conservative Party",0,1,0,0,0,0,0,0,"[30,50)"
"985",1022,50,"Female","Bachelors","NDP",0,0,0,1,0,0,0,0,"[50,65)"
